known_id,ra,dec,tile,label
non_dwarf_1422,271.49387,65.6301,225_311,0
non_dwarf_1423,271.90768,65.57114,225_311,0
non_dwarf_1424,271.66595,65.696465,225_311,0
non_dwarf_1425,271.80444,65.6511,225_311,0
non_dwarf_1426,138.16907,35.00283,226_250,0
non_dwarf_1427,137.9681,35.166157,226_250,0
non_dwarf_1429,137.98105,34.883175,226_250,0
non_dwarf_1431,138.16676,35.15679,226_250,0
non_dwarf_1433,137.65999,35.256756,226_250,0
non_dwarf_1436,138.58888,35.341175,226_251,0
non_dwarf_1437,138.63939,35.368702,226_251,0
non_dwarf_1438,138.74538,35.403477,226_251,0
non_dwarf_1439,138.51431,35.444626,226_251,0
non_dwarf_1441,159.672,44.846542,226_270,0
non_dwarf_1447,209.89537,57.46414,226_295,0
non_dwarf_1449,210.1873,57.571987,226_295,0
non_dwarf_1450,210.3927,57.613827,226_295,0
non_dwarf_1451,219.36128,58.79793,226_298,0
non_dwarf_1452,219.01779,58.80208,226_298,0
non_dwarf_1454,219.1663,58.966133,226_298,0
non_dwarf_1455,237.1236,61.63045,226_303,0
non_dwarf_1456,237.10944,61.649406,226_303,0
non_dwarf_1457,236.55994,61.65322,226_303,0
non_dwarf_1458,237.19257,61.73197,226_303,0
non_dwarf_1459,133.92073,31.818556,227_244,0
non_dwarf_1462,134.02312,32.084766,227_244,0
non_dwarf_1463,137.56079,34.500378,227_249,0
non_dwarf_1464,137.63849,34.53947,227_249,0
non_dwarf_1465,137.58376,34.54373,227_249,0
non_dwarf_1466,137.72766,34.557224,227_249,0
non_dwarf_1468,138.26424,34.971066,227_250,0
non_dwarf_1472,138.5296,35.107857,227_250,0
non_dwarf_1473,138.42781,35.145363,227_250,0
non_dwarf_1474,138.68582,35.169285,227_250,0
non_dwarf_1475,138.68428,35.175884,227_250,0
non_dwarf_1476,138.72643,35.180054,227_250,0
non_dwarf_1478,138.40666,35.18286,227_250,0
non_dwarf_1479,139.4652,35.416233,227_251,0
non_dwarf_1481,139.43864,35.602936,227_251,0
non_dwarf_1483,156.51193,43.727463,227_267,0
non_dwarf_1484,156.6863,43.728695,227_267,0
non_dwarf_1487,214.23817,57.935875,227_296,0
non_dwarf_1488,214.20341,57.79823,227_296,0
non_dwarf_1490,138.53363,34.676575,228_249,0
non_dwarf_1491,138.09195,34.586895,228_249,0
non_dwarf_1492,138.04817,34.60145,228_249,0
non_dwarf_1493,138.47095,34.611954,228_249,0
non_dwarf_1494,138.58913,34.74226,228_249,0
non_dwarf_1497,142.6133,37.002186,228_254,0
non_dwarf_1498,142.5805,37.127716,228_254,0
non_dwarf_1499,142.63968,37.13272,228_254,0
non_dwarf_1500,168.85588,47.306244,228_275,0
non_dwarf_1503,198.75896,43.100273,291_266,0
non_dwarf_1508,155.2663,70.997475,101_322,0
non_dwarf_1513,190.02188,74.72864,102_329,0
non_dwarf_1515,187.61449,73.74972,103_328,0
non_dwarf_1516,187.60538,74.014145,103_328,0
non_dwarf_1520,189.3103,74.12152,104_328,0
non_dwarf_1522,188.42352,73.85555,104_328,0
non_dwarf_1525,146.57545,68.78038,105_318,0
non_dwarf_1527,190.96495,73.990875,105_328,0
non_dwarf_1528,191.2448,74.1973,105_328,0
non_dwarf_1530,180.78043,72.90101,106_326,0
non_dwarf_1532,180.6786,72.95123,106_326,0
non_dwarf_1535,191.97028,74.23675,106_328,0
non_dwarf_1536,191.53694,74.04349,106_328,0
non_dwarf_1540,106.309746,59.536297,108_299,0
non_dwarf_1542,191.36284,73.51209,109_327,0
non_dwarf_1544,157.31902,69.45294,110_319,0
non_dwarf_1546,151.65897,68.391396,111_317,0
non_dwarf_1547,150.97551,68.719215,111_317,0
non_dwarf_1554,193.14403,73.13898,113_326,0
non_dwarf_1555,157.18356,68.43139,115_317,0
non_dwarf_1556,157.2522,68.465,115_317,0
non_dwarf_1558,110.19214,58.089725,117_296,0
non_dwarf_1561,111.59662,58.074387,118_296,0
non_dwarf_1564,119.51365,60.439507,118_301,0
non_dwarf_1566,191.57597,72.16415,118_324,0
non_dwarf_1568,109.46222,56.87448,119_294,0
non_dwarf_1569,111.1013,57.699017,119_295,0
non_dwarf_1570,110.89095,57.593117,119_295,0
non_dwarf_1571,110.33329,57.75605,119_295,0
non_dwarf_1576,156.45856,67.71833,120_315,0
non_dwarf_1584,184.06906,70.64965,123_321,0
non_dwarf_1586,189.02895,70.89728,123_322,0
non_dwarf_1588,222.91928,73.90553,123_328,0
non_dwarf_1589,158.16423,67.10625,124_314,0
non_dwarf_1590,158.0521,67.19502,124_314,0
non_dwarf_1595,153.5115,65.394066,127_311,0
non_dwarf_1596,261.89963,75.743355,127_332,0
non_dwarf_1597,182.6284,69.4476,128_319,0
non_dwarf_1598,124.60674,58.402874,130_297,0
non_dwarf_1599,123.167,58.15737,131_296,0
non_dwarf_1600,182.8345,68.771774,131_318,0
non_dwarf_1603,124.60737,57.89378,132_296,0
non_dwarf_1606,247.48958,74.29371,132_329,0
non_dwarf_1607,124.06259,57.280598,133_295,0
non_dwarf_1608,124.03457,57.33722,133_295,0
non_dwarf_1609,124.23727,57.269386,133_295,0
non_dwarf_1611,190.32602,69.518425,133_319,0
non_dwarf_1612,124.64132,57.318245,134_295,0
non_dwarf_1613,124.82718,57.306316,134_295,0
non_dwarf_1614,157.95456,65.025635,134_310,0
non_dwarf_1616,182.4376,68.71191,134_317,0
non_dwarf_1617,182.8841,68.754776,134_317,0
non_dwarf_1618,205.9773,70.93606,134_322,0
non_dwarf_1622,250.28752,74.24243,134_329,0
non_dwarf_1624,250.8033,74.542015,134_329,0
non_dwarf_1628,122.74,56.282,136_293,0
non_dwarf_1630,183.04137,67.7426,137_316,0
non_dwarf_1631,134.13358,59.043137,138_298,0
non_dwarf_1632,134.29062,59.155315,138_298,0
non_dwarf_1633,133.7141,58.9899,138_298,0
non_dwarf_1634,134.45036,59.11935,138_298,0
non_dwarf_1636,133.65242,58.925724,138_298,0
non_dwarf_1638,148.31966,61.960205,139_304,0
non_dwarf_1639,148.06479,62.016907,139_304,0
non_dwarf_1640,134.14716,58.490986,140_297,0
non_dwarf_1642,133.84021,58.377758,140_297,0
non_dwarf_1643,261.2984,74.45769,140_329,0
non_dwarf_1649,217.01828,70.98717,141_322,0
non_dwarf_1650,216.43073,70.95968,141_322,0
non_dwarf_1651,216.94107,70.9746,141_322,0
non_dwarf_1653,242.90306,73.00329,142_326,0
non_dwarf_1654,230.64287,72.04336,143_324,0
non_dwarf_1655,230.6047,72.04308,143_324,0
non_dwarf_1657,119.81112,52.81888,144_286,0
non_dwarf_1658,126.97278,55.242966,144_291,0
non_dwarf_1660,161.3974,63.375576,144_307,0
non_dwarf_1661,161.16623,63.41012,144_307,0
non_dwarf_1662,160.94463,63.42934,144_307,0
non_dwarf_1665,130.30684,56.25617,146_292,0
non_dwarf_1667,208.18542,69.584724,146_319,0
non_dwarf_1668,208.23164,69.66451,146_319,0
non_dwarf_1670,184.69957,66.429695,147_313,0
non_dwarf_1671,204.78632,69.112434,147_318,0
non_dwarf_1672,157.53816,62.180614,148_304,0
non_dwarf_1673,157.3128,62.214485,148_304,0
non_dwarf_1676,227.14592,70.76181,148_322,0
non_dwarf_1677,226.9626,70.81534,148_322,0
non_dwarf_1678,226.7743,70.81677,148_322,0
non_dwarf_1679,145.47107,58.955517,150_298,0
non_dwarf_1682,184.23372,66.17326,150_312,0
non_dwarf_1685,184.18962,66.00071,150_312,0
non_dwarf_1686,183.90717,66.07545,150_312,0
non_dwarf_1687,184.16582,66.10536,150_312,0
non_dwarf_1689,128.1895,54.25708,151_288,0
non_dwarf_1691,146.50304,58.967987,151_298,0
non_dwarf_1692,146.26695,58.93794,151_298,0
non_dwarf_1693,146.64508,59.056465,151_298,0
non_dwarf_1694,146.52016,59.00792,151_298,0
non_dwarf_1697,181.8328,65.48735,151_311,0
non_dwarf_1702,145.38232,58.640095,152_297,0
non_dwarf_1704,150.2984,59.43282,153_299,0
non_dwarf_1705,150.37805,59.503284,153_299,0
non_dwarf_1706,150.29564,59.36392,153_299,0
non_dwarf_1709,184.59283,65.74788,153_311,0
non_dwarf_1713,261.72507,73.08598,153_326,0
non_dwarf_1714,182.7378,64.92264,154_310,0
non_dwarf_1716,181.64261,65.15988,154_310,0
non_dwarf_1717,181.92975,65.03504,154_310,0
non_dwarf_1719,185.8011,65.70032,154_311,0
non_dwarf_1722,255.74635,72.36926,154_325,0
non_dwarf_1723,180.08195,64.56534,155_309,0
non_dwarf_1727,183.29736,65.13843,155_310,0
non_dwarf_1728,183.087,64.885056,155_310,0
non_dwarf_1729,187.17433,65.64836,155_311,0
non_dwarf_1730,187.08696,65.7548,155_311,0
non_dwarf_1733,258.16797,72.64867,155_325,0
non_dwarf_1735,151.22066,59.016094,156_298,0
non_dwarf_1736,151.87471,59.032738,156_298,0
non_dwarf_1739,253.30026,71.901146,157_324,0
non_dwarf_1740,253.50604,71.89273,157_324,0
non_dwarf_1742,255.40689,71.87785,158_324,0
non_dwarf_1743,256.07755,72.14811,158_324,0
non_dwarf_1744,256.48096,72.13284,158_324,0
non_dwarf_1745,121.557945,48.955227,159_278,0
non_dwarf_1746,128.83673,51.823357,159_284,0
non_dwarf_1747,128.82245,51.841248,159_284,0
non_dwarf_1750,188.64629,64.87721,159_310,0
non_dwarf_1753,257.92596,72.208954,159_324,0
non_dwarf_1756,185.75974,64.58515,160_309,0
non_dwarf_1758,240.40622,70.48508,160_321,0
non_dwarf_1760,259.33023,71.85512,160_324,0
non_dwarf_1762,125.11647,49.829334,161_280,0
non_dwarf_1767,155.13829,58.693615,162_297,0
non_dwarf_1772,187.72533,64.11489,165_308,0
non_dwarf_1775,230.25824,68.93589,165_318,0
non_dwarf_1776,130.88052,50.25,166_281,0
non_dwarf_1777,134.50533,51.798477,166_284,0
non_dwarf_1781,188.89098,64.010605,166_308,0
non_dwarf_1782,131.45056,50.39728,167_281,0
non_dwarf_1785,112.73329,41.790245,168_264,0
non_dwarf_1792,139.22496,52.95304,168_286,0
non_dwarf_1794,251.28806,70.5594,168_321,0
non_dwarf_1795,131.35732,49.83866,169_280,0
non_dwarf_1798,118.10002,43.997654,170_268,0
non_dwarf_1799,118.44103,44.17797,170_268,0
non_dwarf_1803,255.29138,70.24159,170_321,0
non_dwarf_1804,255.11533,70.399445,170_321,0
non_dwarf_1809,263.0263,71.19434,171_322,0
non_dwarf_1810,139.99538,51.638096,174_283,0
non_dwarf_1811,139.66261,51.6786,174_283,0
non_dwarf_1812,139.54234,51.452084,174_283,0
non_dwarf_1814,115.219536,40.64301,175_261,0
non_dwarf_1816,116.930275,41.386387,175_263,0
non_dwarf_1817,117.07336,41.533707,175_263,0
non_dwarf_1818,117.00578,41.451492,175_263,0
non_dwarf_1819,116.95817,41.490673,175_263,0
non_dwarf_1825,214.67342,66.20952,175_312,0
non_dwarf_1826,214.57916,66.256355,175_312,0
non_dwarf_1827,215.11673,66.235695,175_312,0
non_dwarf_1829,141.7252,51.59576,176_283,0
non_dwarf_1833,140.73558,50.77588,177_282,0
non_dwarf_1834,140.70628,50.80456,177_282,0
non_dwarf_1835,140.24731,50.67282,178_281,0
non_dwarf_1836,141.81558,50.758755,178_282,0
non_dwarf_1843,140.59628,50.501602,179_281,0
non_dwarf_1844,138.6063,49.47913,180_279,0
non_dwarf_1847,263.6684,69.8422,180_320,0
non_dwarf_1848,263.33908,69.89064,180_320,0
non_dwarf_1851,135.47089,47.94579,181_276,0
non_dwarf_1852,135.56647,48.005978,181_276,0
non_dwarf_1854,264.9385,69.858406,181_320,0
non_dwarf_1857,119.156586,39.95748,183_260,0
non_dwarf_1861,209.02716,64.04329,183_308,0
non_dwarf_1862,208.88257,64.11196,183_308,0
non_dwarf_1863,215.90746,65.01454,183_310,0
non_dwarf_1864,215.94342,65.03919,183_310,0
non_dwarf_1867,267.89688,70.14864,183_320,0
non_dwarf_1868,114.584625,36.450054,184_253,0
non_dwarf_1869,127.6187,44.173225,184_268,0
non_dwarf_1872,120.7749,40.07047,185_260,0
non_dwarf_1873,120.53709,40.09432,185_260,0
non_dwarf_1875,142.06207,49.43709,185_279,0
non_dwarf_1878,130.18956,44.265095,186_269,0
non_dwarf_1885,242.65405,67.4858,186_315,0
non_dwarf_1886,242.58572,67.35723,186_315,0
non_dwarf_1887,126.85434,42.47927,187_265,0
non_dwarf_1889,126.966545,42.392345,187_265,0
non_dwarf_1891,141.06175,48.45801,187_277,0
non_dwarf_1892,140.84496,48.470654,187_277,0
non_dwarf_1896,142.16618,49.107685,187_278,0
non_dwarf_1900,139.29964,47.516705,188_275,0
non_dwarf_1902,141.68413,48.34795,188_277,0
non_dwarf_1908,128.05168,41.488228,192_263,0
non_dwarf_1910,131.55663,42.91808,192_266,0
non_dwarf_1911,134.59622,44.556828,192_269,0
non_dwarf_1913,163.58263,54.20539,192_288,0
non_dwarf_1916,167.39125,54.837387,192_290,0
non_dwarf_1917,128.60918,41.589798,193_263,0
non_dwarf_1919,138.24847,45.400146,194_271,0
non_dwarf_1925,143.09662,46.87506,195_274,0
non_dwarf_1926,167.67708,54.458557,195_289,0
non_dwarf_1930,205.29356,61.661423,196_303,0
non_dwarf_1931,205.50014,61.694557,196_303,0
non_dwarf_1935,137.97348,44.536682,197_269,0
non_dwarf_1936,169.4883,54.31059,197_289,0
non_dwarf_1937,186.25868,57.77638,197_296,0
non_dwarf_1939,204.36458,61.023994,198_302,0
non_dwarf_1941,123.09536,36.243553,199_252,0
non_dwarf_1942,123.730705,36.3811,199_253,0
non_dwarf_1945,123.680565,36.510284,199_253,0
non_dwarf_1947,171.30461,54.244305,199_289,0
non_dwarf_1948,171.14282,54.413776,199_289,0
non_dwarf_1950,185.38281,57.450245,199_295,0
non_dwarf_1952,226.9604,63.843346,199_308,0
non_dwarf_1953,142.54092,45.485863,200_271,0
non_dwarf_1954,206.47542,60.875572,200_302,0
non_dwarf_1955,206.75755,61.11658,200_302,0
non_dwarf_1958,170.89255,53.809963,201_288,0
non_dwarf_1959,170.90324,53.78593,201_288,0
non_dwarf_1961,207.4657,60.94432,201_302,0
non_dwarf_1965,207.05324,61.12363,201_302,0
non_dwarf_1967,142.98367,45.154465,202_270,0
non_dwarf_1968,143.02507,45.17082,202_270,0
non_dwarf_1969,142.90276,44.98613,202_270,0
non_dwarf_1971,205.12683,60.28515,202_301,0
non_dwarf_1975,194.38925,58.382484,203_297,0
non_dwarf_1977,203.30551,60.05649,203_300,0
non_dwarf_1982,206.0679,60.634926,203_301,0
non_dwarf_1983,163.4396,51.368114,204_283,0
non_dwarf_1986,163.52101,51.500423,204_283,0
non_dwarf_1987,207.5326,60.420128,204_301,0
non_dwarf_1991,162.92903,50.884777,205_282,0
non_dwarf_1995,208.23007,60.640217,205_301,0
non_dwarf_1996,208.4219,60.75592,205_301,0
non_dwarf_1997,211.2353,60.822857,205_302,0
non_dwarf_1998,170.96594,52.93949,206_286,0
non_dwarf_2002,139.38815,42.104897,207_264,0
non_dwarf_2006,204.18404,59.438694,207_299,0
non_dwarf_2009,206.83543,60.20143,207_300,0
non_dwarf_2011,206.6715,59.99268,207_300,0
non_dwarf_2012,250.09862,65.49015,207_311,0
non_dwarf_2015,135.84807,39.895115,208_260,0
non_dwarf_2016,135.71835,40.2207,208_260,0
non_dwarf_2018,152.66895,46.931625,208_274,0
non_dwarf_2019,152.5752,47.012753,208_274,0
non_dwarf_2020,208.30661,59.897602,208_300,0
non_dwarf_2025,169.921,51.878292,209_284,0
non_dwarf_2027,171.68837,52.725983,209_285,0
non_dwarf_2029,205.90865,59.41465,209_299,0
non_dwarf_2030,234.22902,63.61813,209_307,0
non_dwarf_2034,149.52158,45.407818,210_271,0
non_dwarf_2035,149.4502,45.42387,210_271,0
non_dwarf_2036,149.46075,45.429398,210_271,0
non_dwarf_2037,149.53317,45.48198,210_271,0
non_dwarf_2041,170.33246,52.17586,210_284,0
non_dwarf_2042,170.58966,52.23859,210_284,0
non_dwarf_2048,201.63481,58.662113,211_297,0
non_dwarf_2051,207.61191,59.575512,211_299,0
non_dwarf_2053,164.58861,50.018543,212_280,0
non_dwarf_2056,197.03087,57.470135,212_295,0
non_dwarf_2057,196.95436,57.405155,212_295,0
non_dwarf_2059,208.77867,59.39543,212_299,0
non_dwarf_2060,209.22281,59.436462,212_299,0
non_dwarf_2062,208.56589,59.568615,212_299,0
non_dwarf_2063,208.34482,59.70094,212_299,0
non_dwarf_2064,208.89279,59.742737,212_299,0
non_dwarf_2065,208.59251,59.388157,212_299,0
non_dwarf_2066,208.73514,59.57534,212_299,0
non_dwarf_2067,208.72559,59.680424,212_299,0
non_dwarf_2068,208.9139,59.648785,212_299,0
non_dwarf_2069,209.00581,59.6556,212_299,0
non_dwarf_2071,218.3804,60.799137,212_302,0
non_dwarf_2072,218.62093,60.89857,212_302,0
non_dwarf_2075,153.88559,46.072716,214_272,0
non_dwarf_2078,208.071,58.993736,214_298,0
non_dwarf_2081,217.1648,60.556965,214_301,0
non_dwarf_2083,140.27716,39.950565,215_260,0
non_dwarf_2084,140.54378,40.111813,215_260,0
non_dwarf_2086,141.08508,40.52629,215_261,0
non_dwarf_2093,138.8819,39.187595,216_258,0
non_dwarf_2094,138.96298,39.137295,216_258,0
non_dwarf_2097,141.05272,40.0244,216_260,0
non_dwarf_2099,140.77966,39.80245,216_260,0
non_dwarf_2103,152.73297,44.820618,216_270,0
non_dwarf_2104,152.45107,44.954952,216_270,0
non_dwarf_2106,210.12526,59.09926,216_298,0
non_dwarf_2107,237.73137,62.81417,216_306,0
non_dwarf_2109,255.3609,64.89081,216_310,0
non_dwarf_2110,155.01633,45.565212,217_271,0
non_dwarf_2111,155.10036,45.643993,217_271,0
non_dwarf_2112,170.56769,50.680717,217_281,0
non_dwarf_2113,186.70697,54.48277,217_289,0
non_dwarf_2115,155.20218,45.256157,219_270,0
non_dwarf_2122,191.02113,54.886497,219_290,0
non_dwarf_2124,219.09813,60.129642,219_300,0
non_dwarf_2125,136.66646,36.35845,220_253,0
non_dwarf_2126,136.69525,36.402344,220_253,0
non_dwarf_2127,136.61641,36.42131,220_253,0
non_dwarf_2128,136.76419,36.42899,220_253,0
non_dwarf_2131,238.74094,62.516415,220_305,0
non_dwarf_2133,131.69682,33.05281,221_246,0
non_dwarf_2134,131.5894,33.01619,221_246,0
non_dwarf_2135,131.45593,32.976322,221_246,0
non_dwarf_2136,133.17415,33.809547,221_248,0
non_dwarf_2142,209.5506,58.18243,222_296,0
non_dwarf_2143,249.29114,63.432083,222_307,0
non_dwarf_2145,132.26807,32.386875,223_245,0
non_dwarf_2149,132.84216,33.082577,223_246,0
non_dwarf_2150,132.78355,33.25345,223_246,0
non_dwarf_2152,133.60696,33.383854,223_247,0
non_dwarf_2153,133.92532,33.642628,223_247,0
non_dwarf_2154,168.56172,48.307827,223_277,0
non_dwarf_2155,168.54431,48.319447,223_277,0
non_dwarf_2157,133.60359,33.077644,224_246,0
non_dwarf_2158,153.20718,43.01112,224_266,0
non_dwarf_2160,158.37114,44.87272,224_270,0
non_dwarf_2162,158.16069,45.070282,224_270,0
non_dwarf_2163,158.64113,45.089905,224_270,0
non_dwarf_2164,158.57782,45.133232,224_270,0
non_dwarf_2166,203.10738,56.537323,224_293,0
non_dwarf_2171,153.59044,43.030502,225_266,0
non_dwarf_2176,168.3239,48.03923,225_276,0
non_dwarf_2177,168.38664,48.06873,225_276,0
non_dwarf_2178,266.65543,65.14981,225_310,0
non_dwarf_2181,271.695,65.6665,225_311,0
non_dwarf_2183,138.03119,35.102665,226_250,0
non_dwarf_2185,209.8677,57.455612,226_295,0
non_dwarf_2186,209.97112,57.46397,226_295,0
non_dwarf_2189,219.17656,58.992195,226_298,0
non_dwarf_2190,218.94374,58.847603,226_298,0
non_dwarf_2191,134.10208,32.08206,227_244,0
non_dwarf_2192,137.53665,34.47529,227_249,0
non_dwarf_2193,138.58603,34.853817,227_250,0
non_dwarf_2194,138.31491,35.194305,227_250,0
non_dwarf_2195,138.50623,35.257442,227_250,0
non_dwarf_2196,156.35146,43.712265,227_267,0
non_dwarf_2197,156.26715,43.67893,227_267,0
non_dwarf_2198,156.58916,43.701797,227_267,0
non_dwarf_2199,138.05136,34.724552,228_249,0
non_dwarf_2200,142.60735,37.09903,228_254,0
non_dwarf_2208,254.57439,78.49264,101_337,0
non_dwarf_2209,253.69087,78.55208,101_337,0
non_dwarf_2212,190.57477,74.400764,102_329,0
non_dwarf_2213,191.53912,74.54918,102_329,0
non_dwarf_2214,191.0593,74.30772,102_329,0
non_dwarf_2216,187.3463,73.99929,103_328,0
non_dwarf_2217,186.70883,74.023834,103_328,0
non_dwarf_2218,187.73068,74.0593,103_328,0
non_dwarf_2219,186.97867,74.074394,103_328,0
non_dwarf_2220,248.20784,78.17622,103_336,0
non_dwarf_2222,248.74422,78.08358,103_336,0
non_dwarf_2224,200.82176,74.81121,104_330,0
non_dwarf_2226,146.17648,68.74694,105_318,0
non_dwarf_2228,157.40396,70.56505,105_321,0
non_dwarf_2229,157.69162,70.69045,105_321,0
non_dwarf_2230,189.58994,73.887146,105_328,0
non_dwarf_2231,189.79907,74.2068,105_328,0
non_dwarf_2232,253.01166,78.12799,105_336,0
non_dwarf_2237,191.99724,74.23677,106_328,0
non_dwarf_2238,191.462,73.943886,106_328,0
non_dwarf_2243,148.97818,68.49681,109_317,0
non_dwarf_2245,153.67058,68.97494,110_318,0
non_dwarf_2247,157.66423,69.56646,110_319,0
non_dwarf_2248,157.57689,69.41567,110_319,0
non_dwarf_2249,157.29869,69.43344,110_319,0
non_dwarf_2250,160.34735,70.17701,110_320,0
non_dwarf_2251,150.99991,68.68598,111_317,0
non_dwarf_2252,151.28021,68.366425,111_317,0
non_dwarf_2253,155.2704,69.25188,111_318,0
non_dwarf_2263,110.198204,58.076977,117_296,0
non_dwarf_2264,110.58451,58.186977,117_296,0
non_dwarf_2266,108.46092,56.925213,118_294,0
non_dwarf_2267,108.62645,57.186054,118_294,0
non_dwarf_2268,108.61765,56.9679,118_294,0
non_dwarf_2269,108.75404,57.030838,118_294,0
non_dwarf_2271,119.29363,60.48884,118_301,0
non_dwarf_2272,191.35934,71.91836,118_324,0
non_dwarf_2273,191.3674,72.040955,118_324,0
non_dwarf_2274,108.93261,56.96009,119_294,0
non_dwarf_2277,110.518394,57.66027,119_295,0
non_dwarf_2278,111.02161,57.678062,119_295,0
non_dwarf_2280,108.881935,56.635887,120_293,0
non_dwarf_2281,111.57746,57.42923,120_295,0
non_dwarf_2282,156.64366,67.680374,120_315,0
non_dwarf_2283,156.58804,67.70272,120_315,0
non_dwarf_2284,156.7789,67.66532,120_315,0
non_dwarf_2285,156.57509,67.75029,120_315,0
non_dwarf_2286,180.3146,70.65244,120_321,0
non_dwarf_2289,184.27548,70.93156,120_322,0
non_dwarf_2290,184.82271,71.03711,120_322,0
non_dwarf_2291,184.63977,70.831985,120_322,0
non_dwarf_2293,184.22684,70.7291,123_321,0
non_dwarf_2294,189.27852,70.748665,123_322,0
non_dwarf_2295,222.37474,73.90041,123_328,0
non_dwarf_2299,158.19478,67.16091,124_314,0
non_dwarf_2300,158.1674,67.189445,124_314,0
non_dwarf_2303,119.445854,58.50496,125_297,0
non_dwarf_2305,251.4394,75.613304,126_331,0
non_dwarf_2306,262.4537,75.8254,127_332,0
non_dwarf_2307,262.0558,75.884346,127_332,0
non_dwarf_2308,261.66953,75.82062,127_332,0
non_dwarf_2309,154.61131,65.73148,128_311,0
non_dwarf_2313,124.58129,58.334106,130_297,0
non_dwarf_2316,123.27467,58.06574,131_296,0
non_dwarf_2318,123.34903,58.1107,131_296,0
non_dwarf_2319,125.28821,58.41845,131_297,0
non_dwarf_2325,124.49197,57.763027,132_296,0
non_dwarf_2326,124.201775,58.037193,132_296,0
non_dwarf_2327,124.85714,58.047474,132_296,0
non_dwarf_2329,124.16573,57.967342,132_296,0
non_dwarf_2331,124.44356,58.207867,132_296,0
non_dwarf_2333,247.17508,74.24312,132_329,0
non_dwarf_2335,124.06017,57.276497,133_295,0
non_dwarf_2340,124.75146,57.267395,134_295,0
non_dwarf_2341,124.775,57.289642,134_295,0
non_dwarf_2344,124.76156,57.42408,134_295,0
non_dwarf_2347,183.51517,68.727264,134_317,0
non_dwarf_2349,182.85199,68.73968,134_317,0
non_dwarf_2350,205.69002,70.97866,134_322,0
non_dwarf_2352,205.91731,71.05977,134_322,0
non_dwarf_2353,217.30907,72.1056,134_324,0
non_dwarf_2354,250.32303,74.57558,134_329,0
non_dwarf_2356,125.46128,57.43381,135_295,0
non_dwarf_2358,214.80617,71.5242,136_323,0
non_dwarf_2359,214.98094,71.55569,136_323,0
non_dwarf_2361,133.32104,59.08065,137_298,0
non_dwarf_2362,133.41669,58.931004,137_298,0
non_dwarf_2365,183.2598,67.77504,137_316,0
non_dwarf_2367,183.00594,67.975784,137_316,0
non_dwarf_2368,183.18199,67.86138,137_316,0
non_dwarf_2372,134.42284,59.034237,138_298,0
non_dwarf_2375,148.05829,61.8458,139_304,0
non_dwarf_2376,133.78348,58.426857,140_297,0
non_dwarf_2378,134.00204,58.732906,140_297,0
non_dwarf_2379,133.5133,58.244816,140_297,0
non_dwarf_2380,133.89111,58.338608,140_297,0
non_dwarf_2384,134.288,58.55003,140_297,0
non_dwarf_2385,133.86334,58.70358,140_297,0
non_dwarf_2387,261.18015,74.55499,140_329,0
non_dwarf_2388,121.54335,54.521194,141_289,0
non_dwarf_2390,121.67541,54.469574,141_289,0
non_dwarf_2391,121.72321,54.482723,141_289,0
non_dwarf_2392,160.51857,64.06111,141_308,0
non_dwarf_2395,217.00204,71.14894,141_322,0
non_dwarf_2398,242.66743,72.89593,142_326,0
non_dwarf_2400,119.88568,52.835487,144_286,0
non_dwarf_2401,119.82427,52.83018,144_286,0
non_dwarf_2403,234.50793,71.742455,145_324,0
non_dwarf_2404,234.47755,71.74529,145_324,0
non_dwarf_2405,234.39911,71.95588,145_324,0
non_dwarf_2406,234.40059,71.962944,145_324,0
non_dwarf_2409,208.2668,69.60055,146_319,0
non_dwarf_2412,204.55148,69.071815,147_318,0
non_dwarf_2413,157.57056,62.139877,148_304,0
non_dwarf_2415,181.76656,66.02579,148_312,0
non_dwarf_2416,227.00938,70.79689,148_322,0
non_dwarf_2418,184.1363,66.25709,150_312,0
non_dwarf_2419,128.08846,54.081097,151_288,0
non_dwarf_2421,146.5927,59.11875,151_298,0
non_dwarf_2422,153.26445,60.65039,151_301,0
non_dwarf_2423,153.40851,60.676746,151_301,0
non_dwarf_2424,153.54752,60.707344,151_301,0
non_dwarf_2425,153.24606,60.548225,151_301,0
non_dwarf_2426,153.17723,60.613007,151_301,0
non_dwarf_2430,181.99606,65.37373,151_311,0
non_dwarf_2431,182.27567,65.4609,151_311,0
non_dwarf_2433,185.21591,65.82475,151_312,0
non_dwarf_2434,185.3153,65.87162,151_312,0
non_dwarf_2436,145.5106,58.43621,152_297,0
non_dwarf_2438,145.79913,58.6799,152_297,0
non_dwarf_2439,146.17494,58.52861,153_297,0
non_dwarf_2441,146.21764,58.731915,153_297,0
non_dwarf_2444,150.24371,59.52205,153_299,0
non_dwarf_2445,150.60071,59.687283,153_299,0
non_dwarf_2446,181.3981,64.902596,153_310,0
non_dwarf_2450,256.00827,72.476166,154_325,0
non_dwarf_2457,183.24123,65.066734,155_310,0
non_dwarf_2458,186.78923,65.67868,155_311,0
non_dwarf_2465,151.88177,59.11862,156_298,0
non_dwarf_2466,151.18864,59.119373,156_298,0
non_dwarf_2469,181.13657,64.53121,156_309,0
non_dwarf_2470,180.67244,64.71241,156_309,0
non_dwarf_2471,181.19371,64.756645,156_309,0
non_dwarf_2473,191.92937,65.85636,156_312,0
non_dwarf_2479,253.68692,71.90163,157_324,0
